One killed, nine others injured in Lagos-Ibadan Expressway accident - The Punch https://t.co/C7A4YLvhq0	1
New post: One dead, nine injured in Lagos-Ibadan Expressway accident https://t.co/6QlAD0cStc	1
Head On Collision Claims 1, Injures 9 On Lagos Ibadan Expressway https://t.co/nMf2HE7Dgh	1
New post: One dead, nine injured in Lagos-Ibadan Expressway accident https://t.co/0KEb72tXTs	1
Man dies, nine injured on Lagos-Ibadan Expressway accident https://t.co/NT53WatBDL https://t.co/UGiv3ey6Dd	1
“The bus driver didn’t calculate well before overtaking the vehicle in its front which resulted in a head-on collis… https://t.co/N48jzPZioQ	1
Accident Along Lagos-Ibadan Expressway Claims One Life https://t.co/RlQYwnOeCd https://t.co/YdDUs0jPLS	1
Nollywood Actress Survive Near Death Accident At Lagos Club https://t.co/48XrS36SqW	0
One dead,\xa0nine others injured in Lagos-Ibadan Expressway\xa0accident https://t.co/D1JMoA69ZT https://t.co/zyaz6qG2dG	1
one feared died,\xa09 injured in Lagos-Ibadan Expressway accident\n https://t.co/kC9uzDtelI https://t.co/bc3fecowhx	1
Just In: One Person Dies As Petrol Tanker Collides With Bus On Lagos-Ibadan Expressway\n\nAt least one person has bee… https://t.co/Gsm1V26pGV	1
Overtaking: Man dies, 9 injured in Lagos-Ibadan E/Way accident https://t.co/iyRN3nhtw6 https://t.co/MtJlWtz7Bd	1
One killed, Nine sustained injuries in Lagos-Ibadan Expressway\xa0accident https://t.co/UED1YxBkl4 https://t.co/zDGMP1pBHV	1
Lagos-Ibadan Expressway Accident: One Killed,  Nine Others Injured https://t.co/eLWxCclPuu	1
@Gidi_Traffic @Crhedrys And you call it an accident? You were supposed to say that FRSC just murdered a man in cold blood.	0
FRSC Officers Cause Accident In Ibadan, 3 Dead (Photos) https://t.co/lvvOYgROAl	1
I just had an Okada accident cause people won't stop drunk driving.  Idek how I walked away unharmed	0
My wrist has been hurting since today and I wondered what could be the cause and I just remembered that I had bathr… https://t.co/AIU0BGVcmS	0
Accident caused by @FRSCNigeria on Ibadan /lagos high way  \n@Gidi_Traffic https://t.co/zYUzFb7X3v	1
Collyer Quay Accident: 62-years-old Man Seriously\xa0Injured https://t.co/Pffg1JSF3l https://t.co/jgljG2a5vB	0
@john_danfulani From the day he escaped one accident in Koto, Kogi state, i knew his enemies have started.	0
