424;UW Alert:Suspect vehicle moving again 45th/Montlake Stay out area. Active, slow police pursuit near the campus.;YES
425;eb sr 520 before Montlake, crash partially blocking right lane;YES
426;sr 19 north of Egg & I Road (Jefferson County), overturned semi has road blocked;YES
427;Crazy: shots fired near U Bookstore. police chase. suspect apprehended on 45th and 17th. Be safe, Dawgs!;YES
428;Wait what? Suspect vehicle moving again 45th/Montlake Stay out area.  Active, slow police pursuit near the campus.  Wrong black audi guy?;YES
429;Per UW: Suspect vehicle moving again 45th/Montlake Stay out area. Active, slow police pursuit near the campus.  Listen for sirens.;YES
430;According to all the emergency texts I'm getting about shots fired on campus and a police chase, I picked a good day to work from home :|;YES
431;UW Alert:  SHOTS FIRED:  Report of shots fired at the University Book Store, 4326 University Way NE, Veh fled from scene, Blk Audi;YES
432;Jamming to smang it! # smash #bang;NO
433;UW Alert:  Suspect vehicle moving again 45th/ Montlake Stay out of area, Active slow police pursuit near the... http://t.co/WvGU2pfT;YES
434;all these UW police reports are making me not wanna go outside! that and the rain;NO
435;SPD chase suspect in Montlake following University Bookstore shooting incident: Police blocked streets in Montla... http://t.co/iEtW9bW8;YES
436;Yesterday I was driving a tiny car through FC3's jungle and got stuck on a rock. I jumped out of the car and was eaten by a TIGER.;NO
437;Police incident at NE 45th Street and 17th Avenue is clear.;YES
438;I just seen the most fucked up car accident. This nigga got knocked out by his own airbag.;YES
439;U Bookstore shooting suspect in custody. No injuries, broken window. Traffic shut down at Memorial and 45th.;YES
440;Crash partially blocking the SB 5 on ramp from SR 518.;YES
441;O HARRY DEPOIS DO SHOW VAI CANTAR ''I'm bulletproof, nothing to lose Fire away, Fire away You shoot me down but I won't fall I am titanium'';NO
442;Structural damage closes Ferndale bridge: An accident that caused structural damage to a bridge over the Nooksack... http://t.co/trwO0vdF;NO
443;What did the fire truck say to the police car? I have no idea cause they're speaking spanish and this LSD is awesome.;YES
444;I’m the type to walk through the fire to check the way it burns;YES
445;Accident in Tukwila - EB SR 518 ramp to SB 5, HOV lane. Also south of that, accident SB on left shoulder before 178th, left side..;YES
446;Police investigate woman who damaged 529 bridge with SUV: EVERETT -- Police are investigating whether a... http://t.co/15jdjP9u #seattle;YES
447;CLEARED in Tukwila - accident EB 518 to SB 5. Slow appr scene;YES
448;...it spun out of control, they pinned him and a good 40 ish police officers pull their guns on the vehicle and completely take him down.;YES
449;Filling out a police report;NO
450;Man opens fire near UW Book Store. suspect arrested: SEATTLE — Seattle police arrested a suspect Monday afternoon... http://t.co/ebCdXhaB;YES
451;Police now reporting suspect had a low-caliber weapon, possibly a BB gun. In fairness, the BB is the lowest of calibers.;YES
452;Breaking: Small plane has crashed into traffic, why is there no ambulance? People just strolling around, ahhhhhh I see. http://t.co/UeTk13Qm;YES
453;No injuries in shooting near University of Washington today. Here is a picture from scene of suspect's arrest: http://t.co/AiEbxVCm;YES
454;Police investigate woman who damaged 529 bridge with SUV: EVERETT -- Police are investigating whether a... http://t.co/RdfaZvlw #seattle;YES
455;East Pierce Firefighters are at scene of a rollover accident in the 24400 Blk of SR 410, near Buckley.;YES
456;Accident reported in Kent - SB 167 south of Willis, HOV lane.;YES
457;Man opens fire near UW Book Store. suspect arrested: SEATTLE — Seattle police arrested a suspect Monday... http://t.co/37fcNsPH #seattle;YES
458;Crash briefly blocking the center lane SB 167 south of Willis- already cleared.;YES
459;SPD says Broadway B of A incident was initially reported as armed robbery http://t.co/EKbbz95D No details yet on what transpired. 1 arrest;YES
460;Man bites police dog...you know you just can not make up these headlines! lol http://t.co/QJgmnGbp http://t.co/fegU2UNp;NO
461;Man bites police dog...you know you just can not make up these headlines! lol http://t.co/QJgmnGbp;NO
462;Report: Sherman’s appeal set for Dec. 14: ESPN’s Adam Schefter is reporting that Seattle Seahawks cornerback Ric... http://t.co/sbPrhKjW;NO
463;Motor Vehicle Accident Freeway | Nb I5 At 45 | Units: A25 E17 E22;YES
464;Accident in U District - NB 5 before 45th, TWO right lanes. Firetruck on scene. Backed up from Albro;YES
465;Crash blocks the TWO right lanes NB 5 after 45th- it's lining you up from the Convention Center. ugh, Mondays!;YES
466;Police investigate woman who damaged 529 bridge with SUV: EVERETT -- Police are investigating whether a... http://t.co/gmKGFLZF #seattle;YES
467;PostBusiness| Shipyard accident injures 89 workers in Singapore: Shipyard accident injures 89 workers in Singapo... http://t.co/IwL1wEpG;YES
468;#My2K is the amount I spend on a auto loan ($512), with a 6 month auto insurance premium ($1120), and the preventative maintenance ($379.99);NO
469;Report: Sherman’s appeal set for Dec. 14: ESPN’s Adam Schefter is reporting that Seattle Seahawks cornerback Ric... http://t.co/lV6EBcMY;NO
470;What I have learned in the last 4 days is you can't see a lot out of a new NNS car but you can see a ton out of a Cup car.;NO
471;Seattle City Council approves new car sharing program. Car2Go already has about 250 Smart Cars parked off Airport way South, ready to go.;NO
472;Lacey teen dies after house fire: LACEY, Wash. — A 17-year-old boy critically injured after a house fire in Lacey... http://t.co/PUCrEdT6;YES
473;At the car dealership...these guys are hilarious. I know all the tricks yall know. Have me dying. No ILL sell you a car. Lol;NO
474;Collision at 12724 Lake City Way NE northbound traffic is very heavy in the vicinity of NE 125th St;YES
475;bite my child once, shame on you. bite my child twice, WTF ?!?!;NO
476;CLEARED in Seattle - accident NB 5 before 45th. Traffic backed up from mid-Boeing Field. Ouch;YES
477;Accident reported in north Seattle - EB SR 522/Lake City Way before 130th. Backed up from before 123rd;YES
478;#iNews9k BREAKING: Scotland Yard sting - Tabloid editors busted for trying to buy 'access codes' to royal uterus.;NO
479;PHOTOS: Safeway truck overturns, blocks road: A truck carrying goods for Safeway crashed Monday afterno... http://t.co/vOWKpPm0 #seattle;YES
480;What's up a traffic in downtown Everett? We don't have traffic jams! Do I hear sirens?;NO
481;Traffic had absolutely stopped. This bus is not moving. #accident #lakecityway #372bus;YES
482;Car accident blocking lake city way. Fantastic.;YES
483;SWAT standoff closes Via Tuscany in Winter Park: A street in Winter Park is blocked off as police try to get in ... http://t.co/NOV603WT;YES
484;The traffic light at N 64th and Green Lake Way is OUT. Like, dark. On all sides. Crew is on scene.;YES
485;70 more blocks. Of traffic. Gotta love the metropolis;NO
486;5.8 quake rattles Anchorage area. Reports of items knocked off shelves but no reports of any injuries.;YES
487;My inner fire burns so bright that if u get too close-u could get a sun burn, maybe that's why peeps flock around me when the weather stinks;NO
488;One of the signs of a dying civilization is that its language breaks down into exclusive dialects which prevent communication.John Saul;NO
489;Accident reported in EVERETT - 41st on-ramp to NB 5, left lane. Still backed up from north of SR 526 to Marine View Dr. Great;YES
490;Couple of issues in Everett in addition to our backup NB 5 from SR 526- crashes partially blocking on ramp from 41st & from Everett mall Way;NO
491;Police investigate woman who damaged 529 bridge with SUV: The sheriff's office has recommended the woma... http://t.co/ciYEDoGk #seattle;YES
492;Just let yall know new #s coming # skatelife#obey#Gareth#laced#est http://t.co/GO8wsAci;NO
493;Pellet shots damage Seattle courthouse windows: Seattle police say four windows on the south side of the city's... http://t.co/P0f80Kli;YES
494;NY fire department takes delivery of new rescue truck: POUND RIDGE, N.Y. &mdash . A N.Y. fire departme... http://t.co/JD5tW9EO #FireNews;NO
495;Someone just rolled through my hood in a car with the car alarm going off on it?!??;NO
496;On northbound SR 99 just south of 1st Ave Bridge a collision is blocking all lanes.;YES
497;Traffic on every damn road ??;NO
498;WSP: 1 person confirmed dead in car vs. pedestrian crash on NB SR-99 just south of 1st Ave Bridge.  Traffic blocked in area.;YES
499;it has been like 48 and raining all fucking day when do i get a break. break me out of this prison (my body);NO
500;Traffic traffic lookin for my chapstick;NO
501;Troopers say could be as many as 2 cars involved in fatal car vs. ped accident on SR-99. We'll be updating here: http://t.co/GIO2TrJs;YES
502;REPORTED ADVISED INCIDENT 819 VIRGINIA ST 819 VIRGINIA ST http://t.co/7WHxJn8u;YES
503;Working at a car dealership all my co-workers tryna talk cars to me..Im just like homie I talk sports not cars!;NO
504;Pellet shots damage Seattle courthouse windows: Seattle police say four windows on the south side of th... http://t.co/TsBKX09a #seattle;YES
505;Parked my car a block away, dont feel like getting my backpack to study. Cant wait to finally go home tonight ia. #Been3Days #Lazy;NO
506;Pedestrian killed in crash on SR-99 in South Seattle: A pedestrian was struck by a car and killed in So... http://t.co/K38nn0Cy #seattle;YES
507;Auburn police chief reports says he would hire officers in numbers similar to Pacific police staffing now.;NO
508;DHS-FBI Suspicious Activity Reporting Bulletin: Materials Acquisition/Storage http://t.co/xdm0dQev;NO
509;Saw dead body on side of road. 2nd dead body due to car wreck I've seen in my life. Ugh.;YES
510;Slappin my slow jams in my car :);NO
511;It looks like Santa stopped in at the Bryant Fire Department, Saturday, another way the Bryant Fire Department... http://t.co/uyIz95ln;NO
512;My mom says I smell like ciggerettes & look at her in the eyes and smile.The funny part is I'm super blazed &I don't smoke ciggerettes;NO
513;If Law & Order went from a scene about someone being abused to a scene of Richard Belzer drunkenly doing karaoke, it would be jarring.;NO
514;Blocks at the children's museum are more fun than blocks at home. http://t.co/hb3UQWpL;NO
515;I mean who really buys someone a car. Here you go honey, enjoy your $700 a month car payment for 60 months;NO
516;Shots fired at 2 Seattle businesses. man arrested: Seattle police have arrested a man accused of shooting at windows... http://t.co/i6LzkUhN;YES
517;Shots fired at 2 Seattle businesses. man arrested: Seattle police have arrested a man accused of shooti... http://t.co/AWZ6xWgo #seattle;YES
518;In Book, Car Accident by ESTRA, quote your favorite sentence. RT;NO
519;Pellet shots damage Seattle courthouse windows: SEATTLE (AP) — Seattle police say four windows on the s... http://t.co/qkTglqGr #seattle;YES
520;Auto Fire Alarm | 223 Yesler Way | Units: E10 L1;YES
521;Reading consumer reports on cars. Since this will be the first car I'm buying.;NO
522;Imma burn ya shit and throw it at you and hope you burn as well.;NO
523;Judge temporarily blocks Calif. gay therapy law - A federal judge on Monday temporarily blocked California from enfo... http://t.co/IpVs9Bua;NO
524;More people die in car collisions than from guns..er, Bob Costas you wanna ban cars, drivers, roads, or gasoline?;NO
525;Fiat has released full details for its 500e electric car, which is making its debut at the 2012 Los Angeles Auto Show http://t.co/HdmXsLpT;NO
526;Firefighters battling a house fire in the 13000 block of 167th Ave. NE in Redmond. no one was home, officials say http://t.co/fLBYsYJl;YES
527;When your IG accident freezes and you like a picture on accident. #awkward lol;NO
528;Corbett Report Radio 264 – Who Are the Muslim Brotherhood? http://t.co/35CpaPlF The Corbett Report;NO
529;Japanese police raid tunnel operator after collapse: Concerns over country's ageing infrastructure as police sea... http://t.co/AgKNHWms;NO
530;REPORTED FIRE IN BUILDING 1222 TAYLOR AV N 1222 TAYLOR AV N http://t.co/6oeEvuqE;YES
531;Police officer: And what do you think you are doing on this road, Dracula? Dracula: Looking for the main artery, officer.;NO
532;Hundreds of police: traffic halted all waiting for my bus to come (now 30 min late) then Empress Michiko passes by smiling and waving...:);NO
533;Suicide truck bomb blast wounds 8 in Pakistan: BANNU, Pakistan (AP) — A Pakistani official says police ... http://t.co/6mQ4Zw5l #seattle;YES
534;Her weave looked hella burned out & damaged lol;NO
535;911 + 311: 4 fire department 911 dispatches new on December 4 at 1:13 a.m.:     4 Fire department 911 dispatche... http://t.co/1mgyN7KX;NO
536;Motor Vehicle Accident | 3914 East Stevens Way Ne | Units: E17;YES
537;BBC News UK Japan police raid tunnel operator: Police in Japan raid the offices of the company responsible for o... http://t.co/DbN4XVko;NO
538;2-alarm fire destroys mansion near Redmond: The fire broke out on 167th Avenue in the English Hill neig... http://t.co/mKn6h5s9 #seattle;YES
539;When my mom wakes me up to take her to the store&lt.&lt.&lt. you got your own damn car take yourself! My car is a v8 woman!;NO
540;Police raid Japan tunnel operator after collapse: TOKYO (AP) — Police investigating an expressway-tunne... http://t.co/sA7Y5Xq3 #seattle;NO
541;Matches at Griffin Park St.Marys Hillsborough Stamford Bridge Valley Parade Upton Park Kenilworth Road Turf Moor Whaddon Road in last 9 days;NO
542;Done For You Traffic Review – How To Increase Traffic To Website?http://t.co/VIQQs0Yh;NO
543;Auto Industry's Design Maestros Envision the Cop Cars of 2025:;NO
544;Great. There's a traffic jam and I wanna go home.;NO
545;Santa' banned from fire truck: HAMPTON, N.H. — A NH fire chief barred actors portraying Santa Claus a... http://t.co/eL0iO01J #FireNews;NO
546;A Computer for Your Car's Windshield - Auto makers including Daimler and General Motors are working on windshields d... http://t.co/HGyoc6Av;NO
547;Turkish Police Clash with Kurds – James Corbett on PressTV http://t.co/g2XZArrM The Corbett Report;NO
548;Abandoned house catches fire in Monroe: Monroe firefighters battled a fire in an abandoned house Friday... http://t.co/FljxhRIr #seattle;YES
549;Traffic Alert: there is water over the eastbound lanes of the Kent-Kangley road next to Lake Meridian in Kent.  Use caution in this area.;NO
550;Good Morning - no major incidents to report on the local highways - keeping an eye on the north end Sounder service (should be operating);NO
551;Road closed for 10 hours after 'sleepy' semi truck driver loses his load: A drowsy driver caused a cras... http://t.co/Mv9UxbWk #seattle;YES
552;Giant accident this morning... Oh wait... That's the regular traffic in Manhattan!;NO
553;Police: Argument leads to man's death: Daytona Beach police are investigating a homicide after an argument left ... http://t.co/qLVl8iXY;NO
554;BBC News UK Two hurt in level crossing crash: Two people are seriously injured in a collision involving a train ... http://t.co/jiLbVquA;NO
555;I get a 2 hour break between my exams That's a long break :L;NO
556;Motor Vehicle Accident Freeway | Sb Sr99 To Battery | Units: A2 E2 E8;YES
557;Children safe following school bus crash near Red Bug Lake Elem.: Red Bug Lake Road is closed in both directions... http://t.co/MaKQIUhk;YES
558;BREAKING: suspect in Olympia stabbing is in police custody - police are continuing to investigate the scene;YES
559;Firefighters save birds from house fire: Firefighters this morning saved a family's pet birds from a house fire ... http://t.co/GrvO12eq;YES
560;Traffic Alert: heavy traffic southbound I-405 from Alderwood past SR522 interchange in Bothell (plan a few extra minutes);YES
561;Auto Fire Alarm | 922 Mcgilvra Blvd E | Units: E34 L10;YES
562;Traffic Alert: SB Highway 99 is closed through the Battery Street tunnel - plan for delays;YES
563;Traffic Alert: SB Aurora closed at Battery Street Tunnel for accident. Alternate route recommended.;YES
564;Traffic Alert: traffic being diverted away from the Battery Street tunnel, southbound Hwy 99 http://t.co/A2QNhNnF;YES
565;Motor Vehicle Accident | 1st Av S / S Horton St | Units: A14;YES
566;1972 Dodge Charger NASCAR Race Car - American Racing Legend Richard Petty By His Car - 1920x1440 - W http://t.co/CjH9SOux;NO
567;$YM_F found resistance FTU at 12999 - 12988 TS # Zone Range Short. Break of 12950 TS # targets 12914 - 12896 Range Long $DIA $INDU;NO
568;My basic plan was to start the story with an explosion and end with an even bigger explosion in MAD SCIENCE INSTITUTE http://t.co/hUCyrG1V;NO
569;I90 WB at Island Crest Way there is an accident on the left shoulder.  Was briefly blocking.;YES
570;Better Writing: To beat writer’s block, improve on something you finished long ago. Make new scenes. It’ll get your brain in gear. #writetip;NO
571;City defies warnings, merges fire, police depts.: By Justin Engel Michigan Live BAY CITY, Mich. — The ... http://t.co/5iOayUIS #FireNews;NO
572;BBC News UK MP breaks down over 'cold' nurses: An MP breaks down in tears as she describes the coldness, resent... http://t.co/eIp20EFx;NO
573;How Petraeus Quietly Stoked the Fires of Sectarian War Without Getting Burned http://t.co/VwOVsAgZ;NO
574;Stalled truck NB I5 at the Boeing Access Road blocking the TWO left lanes!;YES
575;Every time a report comes about the dangers of second-hand cigarette smoke, he goes around blowing smoke in people's faces.;NO
576;Commented on StockTwits: Not sure keying on  87.77 TS #. Holding above is bullish and targets 95.28 TS # extended ta... http://t.co/iqINjHeB;NO
577;I know you told me break their hearts but its you I want to break apart;NO
578;Reports: 2013 Ford C-Max Hybrid, Fusion Hybrids Fail To Meet EPA Ratings: Two of Detroit’s newest hybrid vehicle... http://t.co/YlpSw8j1;NO
579;To the idiot who's car alarm goes off for 60 seconds every time a bus or truck goes by. Hope you have a dead battery at the end of the day!;NO
580;Sedihnya jadwal kebolak-balik, kemarin masih ngantuk harus bangun jam 5 pagi. Sekarang masih bisa tidur 2 jam lagi, udah kebangun. :');NO
581;Easily share reports with coworkers: http://t.co/zz3b5Yfz #mobile #reporting;NO
582;REPORTED ADVISED INCIDENT 2215 1ST AV 2215 1ST AV http://t.co/DrJ76H3l;YES
583;Police reports reveal new details in Belcher murder-suicide | ProFootballTalk (via http://t.co/PyF0Vo7J) http://t.co/vnqaAjD3;NO
584;Shots fired in U District. arrest made: Police have arrested a man who allegedly fired shots near the U... http://t.co/5jDBtnAm #seattle;YES
585;520 EB before 124th there is an accident partially blocking the HOV and center lanes.;YES
586;Magician's hair catches fire on TV: HLN's A.J. Hammer reports on a magician Wayne Houchin, who was seriously bur... http://t.co/7cGwNnJ7;NO
587;The Seattle Fire Dept. says a new fire prevention fee and other changes will take effect on January 1, 2013: http://t.co/lwjhwqyo;NO
588;Seahawks would tie Giants common game tie break if finished 10-6 and 8-4 in NFC w Giants (Giants 4-1 and Seahawks 4-1) dal, car, sfo, gbp;NO
589;Our Auto Locksmiths Are The Best! Automotive locksmith usually refers to opening of a locked car door when a... http://t.co/t25Fr5WB;NO
590;BBC News UK Woman dies in Castledawson crash: A 52-year-old woman has died in hospital following a traffic accid... http://t.co/oiVHNaEa;NO
591;An actress could be facing jail time after police claim she lied about not driving car during accident: http://t.co/X633iS7N;NO
592;crash reported, sb I-5 175th, blocking left lane;YES
593;Resistance at 12974 TS # as expected /mentioned. Do we get the break of 12950 now and continuation down to Range Long target $YM_F DIA $INDU;NO
594;I5 SB before NE 175th, an accident is blocking the center lane.;YES
595;I don't want to break any girls heart so I let her break mine;NO
596;NASA's MODIS program provides satellite views of in-progress fires and extent of damage by past fires. #AGU12 #NASASocial;NO
597;2 left lanes now blocked, sb I-5 before 175th, aid on scene;YES
598;stall reported, eb sr 16 to sb I-5, blocking right lane;YES
599;Crossed the street when the don't walk light was lit. Guy in his car honked and gunned the engine. Cars were the first Internet.;NO
600;Ford Named Official Truck And Car Of Pro Motocross http://t.co/1mPIGZMD;NO
601;Had my coffee paid for by the car in front of me. So I paid it forward and took care of the car behind me. Today is going to be awesome!;NO
602;check that, the sand truck was going to block the right lane, eb sr 520 at 124th, nope, its broke down in the gore point;NO
603;Egyptian protesters breach presidential palace cordon - CAIRO (Reuters) - Egyptian police fired tear gas at proteste... http://t.co/pvN6Qpdo;NO
604;stall reported, nb I-5 at Spokane St, blocking HOV;YES
605;I5 NB before the West Seattle Bridge, an accident is blocking the HOV lane!;YES
606;that awkward moment when you think you're having a fire drill at work.then you make it outside! & the effin fire trucks are pulling in ??;NO
607;Man running from police hit by car in Richland: A man running from police was struck by a car and went ... http://t.co/cJzXcHmQ #seattle;YES
608;Auto Fire Alarm | 1101 4th Av | Units: E10 L1;YES
609;Forex Analysis: EUR/USD Classic Technical Report 12.04.2012: Forex Analysis: EUR/USD Classic Technical Report 12... http://t.co/nbCjOjAk;NO
610;Forex Analysis: EUR/USD Classic Technical Report 12.04.2012: Forex Analysis: EUR/USD Classic Technical Report 12... http://t.co/Luy8zEbH;NO
611;Forex Analysis: EUR/USD Classic Technical Report 12.04.2012: Forex Analysis: EUR/USD Classic Technical Report 12... http://t.co/FTgcML58;NO
612;There are going to be bumps in the road, but I'm going to be there to help you get over them. :);NO
613;Man running from police hit by car in Richland: A man running from police was struck by a car and went through the... http://t.co/EBcVsbP8;YES
614;Spotter -- Someone who takes photos of cars on the street/at a car show/in a parking lot and calls themselves an automotive photographer;NO
615;WHOA!  HOV ramp from SB 405 to WB I90 is BLOCKED by a single car rollover accident!;YES
616;watch out for the puzzle police, i cant go back to jail for illegal puzzle trafficking;NO
617;Bumps on the road to EV infrastructure in California http://t.co/jNTPSn02;NO
618;Man running from police hit by car in Richland http://t.co/xMWwaku2;YES
619;I5 SB at the Boeing Access Road there is an incident blocking the right lane.;YES
620;Free block, C Block;NO
621;Roccos Block Land Free: Play the challenging Jump and Run game 'Rocco´s Block Land Free', on your Android device for... http://t.co/xpSuF03d;NO
622;Check out this 1999 Volvo 610 Highway Truck http://t.co/pVuDKD22 click for details;NO
623;Special Sandwich- Hickory Smoked Turkey, Smoked Gouda Cheese, Leaf Lettuce on Wheat with House-made Cranberry Jam... http://t.co/BZHLrLr2;NO
624;Sunset to NB I-405, crash blocking right lane;YES
625;sb I-5 south of 130th, crash blocking right lane;YES
626;I5 SB before Northgate there is an accident blocking the right lane!;YES
627;#nowplaying Blackberry Smoke - Up In Smoke;NO
628;Units on scene report of vehicle vs utility pole with wires down in the roadway at Cherry Blossom Ln and Compton Rd in Springfield Twp;NO
629;Highway 529 bridge to reopen this afternoon: The northbound Highway 529 bridge connecting Everett and M... http://t.co/YVyxqEtl #seattle;YES
630;Highway 529 bridge reopens: The northbound Highway 529 bridge connecting Everett and Marysville reopene... http://t.co/o3noK3q6 #seattle;YES
631;Motorcyclist killed in crash, fourth incident in recent days: A 28-year-old Oviedo man was killed when an elderl... http://t.co/5TWbjpdI;YES
632;Man running from police hit by car in Richland: A man running from police was struck by a car and went through the... http://t.co/o566k5BD;YES
633;Dnt light the fire if you're afraid to get burned;YES
634;nb I-5 to Gravelly Lake Dr, crash blocking left lane of exit;YES
635;Fire in Langley Mill highlights importance of smoke alarms http://t.co/Msb1fQzJ #highlights;YES
636;Highway 529 bridge reopens: The northbound Highway 529 bridge connecting Everett and Marysville reopene... http://t.co/ji6w2im8 #seattle;NO
637;Man running from police hit by car in Richland: A man running from police was struck by a car and went ... http://t.co/vZx7JxKO #seattle;YES
638;Propellers stolen from Bainbridge police boat: Police are offering a reward after a thief removed three... http://t.co/MAz7BrbR #seattle;YES
639;Auto Fire Alarm | 1753 Nw 57th St | Units: E18 L6;YES
640;Police report shows new details in Jovan Belcher murder-suicide | Shutdown Corner - Yahoo! Sports http://t.co/VtkTy8za ( men, guns= terrible;NO
641;Thief breaks into Greenwood car to steal parts from the engine. http://t.co/kdAZ57V9;YES
642;tow truck w/stall, sb I-5 on ship canal, blocking right lane;YES
643;BREAKING: Wisconsin's Bret Bielema to be next Head Hog - KATV - Breaking News, Weather and Razorback Sports http://t.co/loAW8eqc;NO
644;REPORTED ADVISED INCIDENT 525 S JACKSON ST 525 S JACKSON ST http://t.co/p4laaOWS;YES
645;nb sr 99 at Michigan St exit, crash partially blocking, interestingly...the bridge is open for a boat;YES
646;Fire in Chinese factory kills 14: BEIJING — A fire in a clothing factory apparently caused by arson ki... http://t.co/w6yYx8dr #FireNews;YES
647;Motor Vehicle Accident Freeway | 0 Nb Sr509 At 1 Av Bridge S | Units: E36;YES
648;nb I-5 north of 164th, crash on left, maybe partially blocking HOV;YES
649;Accident reported in south Seattle - NB SR 99 to Michigan St, blocking ramp and part of right lane...;YES
650;Looks like an accident - NB 5 north of 164th, possibly blocking HOV lane. Slow appr scene;YES
651;sb sr 167 at willis, fire truck blocking right lane;YES
652;“Yelling at living things does tend to kill the spirit in them. Sticks & stones may break our bones but words will break our hearts”Fulghum;NO
653;its a crash, with fire/aid on scene, sb sr 167 at willis, blocking right lane;YES
654;Highway 529 bridge reopens: The northbound Highway 529 bridge connecting Everett and Marysville reopene... http://t.co/M6fSoztm #seattle;NO
655;Abandoned house catches fire in Monroe: Monroe firefighters battled a fire in an abandoned house Friday... http://t.co/TnAHPerN #seattle;YES
656;REPORTED ADVISED INCIDENT 2636 CASCADIA AV S 2636 CASCADIA AV S http://t.co/qbe7CDhg;YES
657;Ahhhh, there it is! Crash in the right lane NB 5 at 85th and blocking the exit to 85th as well. Backup out of the U District.;YES
658;Man running from police hit by car in Richland: A man running from police was struck by a car and went through the... http://t.co/YKX2RTdP;YES
659;Man burned by grease fire: MOUNT VERNON — A 20-year-old Mount Vernon man sustained first- and second-de... http://t.co/3Ee4u7zN #seattle;YES
660;I had a dream that I got in a car accident.. WHO DOES THAT. I swear, I be doing the most when it comes to dreams..;NO
661;Highway 529 bridge reopens: The northbound Highway 529 bridge connecting Everett and Marysville reopene... http://t.co/DgHPu59N #seattle;YES
662;Past me was looking out for present me and burned some Built to Spill CDs and also left them in my moms car.;NO
663;Bellevue officers disciplined for incident at Seahawks game: Two Bellevue Police officers were discipli... http://t.co/IUrQUh9D #seattle;NO
664;Auto Fire Alarm | 1820 Minor Av | Units: B7 E25 E5 L10;YES
665;just sitting here in a car dealership waiting for the dealership folk to get my car ready.;NO
666;sb I-5 at Mercer, crash cleared to gore point, no longer blocking;YES
667;Motor Vehicle Accident | Sw Barton St / Delridge Way Sw | Units: E11;YES
668;2012 Los Angeles Auto Show: Studs and Duds: Our look at what's hot--and what's not--at the 2012 Los Angeles Auto Show. http://t.co/eE1eNDx2;NO
669;Galpin Auto Sports Plans to Build its Own Ford GT Successor: During the 2012 L.A. Auto Show, Galpin Auto Sports ... http://t.co/RtAU5eEG;NO
670;Awful commute a reminder that bridge is a vital link: Workers on the damaged Highway 529 bridge cut bea... http://t.co/G0T4KXRC #seattle;NO
671;#Hannukah #Channukah #Car Yeah your race car driver buddy needs this! http://t.co/yJRD7WjJ  Open Source Racing Gear!!!;NO
672;There is a fully-involved barn fire in the 6600 block of Skipley Road in Snohomish. Black smoke can be seen for miles.;YES
673;Mr. Burns Explains the Fiscal Cliff: The sad thing is, his description of a driver who's willing to crash the c... http://t.co/ZYoN6oQH;NO
674;Study: Electronic Stability Control Saved Over 2000 Lives From 2008 To 2010: A report from the National Highway ... http://t.co/8tUyqODg;NO
675;LOOK: Police Find Honest Shoppers In Sting Operation http://t.co/YK6ae6Bl;NO
676;Witnesses car accident while on phone, describes what happens next! HILARIOUS! http://t.co/Apy6fbJF #littleoldladies #laughingsohardIcried;YES
677;Auto Fire Alarm | 525 14th Av E | Units: E25 L10;YES
678;Elite status nothing higher, I'm a UFO, Unidentified Flower, We outta space, Exclusive taste, Exclusive kicks, Everyday;NO
679;http://t.co/iAyJM4hF MTA trucked R32 cars out to the Rockaways to create a H Rockaway Shuttle on that currently-isolated line.;NO
680;I'm still alive but I'm barely breathing, cuz when a heart breaks no it don't break even...;NO
681;houstoninNovemberAttended a BBQ cookoff and left with a full stomach & mosquito bites.  Yes, mosquito bites #houstoninNovember;NO
682;I didn't nearly stop my car to get a closer look at the handsome construction worker under the Ballard Bridge.  I stopped my car. #cool;NO
683;got my car back but i think i fucked up the tire on the loaner car. i feel awful :( #canthavenicethings;NO
684;uhhh, why WOULDN'T we be jamming out to the New Kids On The Block Christmas album right now?;NO
685;1981 Porsche Turbo CabrioletExterior: WhiteInterior: BlackStock #: 51210VIN #: WP0ZZZ91ZFS151210... http://t.co/hmr1zgMd;NO
686;Two busted inside nearby apartment building after attempted truck hold-up at Broadway/Jeff: Police took two susp... http://t.co/wEwdN170;YES
687;Crash partially blocking the HOV lane NB 5 just before the West Seattle Bridge. Slow from Corson.;YES
688;Motor Vehicle Accident | 23rd Av S / S Charles St | Units: E6;YES
689;Only one thing worse than bein stuck in traffic and its being stuck in traffic with Ohio drivers .  damnbuckeyes;NO
690;Shout-out my parolees and I smoke that OG, Kush mother fuck the police, all my niggas rock gold teeth;NO
691;A short break from the Rain: After a nice break from the rain and wind we head back into it for Thursday. Now... http://t.co/V60H0Ryh;NO
692;Motor Vehicle Accident | Sw Orchard St / Dumar Way Sw | Units: E11;YES
693;But the traffic on this freeway right now&lt.&lt.&lt.&lt.&lt.&lt.&lt.&lt.&lt.&lt.;NO
694;Today in '71, Montreux Casino in Switzerland caught fire during a Frank Zappa show, later immortalized by Deep Purple in Smoke On The Water.;YES
695;If you havent smoked with a gas mask.. you havent smoked at all;NO
696;Hey guys, due to a 90 day burn ban that was just put in affect, the PHS legacy bon fire is now postponed to a later date! Sorry everyone!!;NO
697;Ahhhh dis is 4 cilendar car, font weel dwive.. Ahhhhhh good car good milage... Oooh uwajimayahh;NO
698;#Seahawks injury report: DNP: Bryant (foot), Trufant (hammy). Limited - Lynch (Back), Rice (head), Hill (ankle).;NO
